chr1	40	140
chr1	213	313
chr1	505	605
chr1	638	738
chr1	859	959
chr1	996	1096
chr1	1135	1235
chr1	1328	1428
chr1	1448	1548
chr1	1728	1828
chr1	1863	1963
chr1	2159	2259
chr1	2278	2378
chr1	2472	2572
chr1	2652	2752
chr1	2783	2883
chr1	2935	3035
chr1	3102	3202
chr1	3207	3307
chr1	3311	3411
chr1	3468	3568
chr1	3572	3672
chr1	3780	3880
chr1	3935	4035
chr1	4331	4431
chr1	4582	4682
chr1	4854	4954
chr1	5079	5179
chr1	5218	5318
chr1	5443	5543
chr1	5650	5750
chr1	6050	6150
chr1	6198	6298
chr1	6590	6690
chr1	6739	6839
chr1	6898	6998
chr1	7288	7388
chr1	7428	7528
chr1	7682	7782
chr1	8166	8266
chr1	8399	8499
chr1	8548	8648
chr1	8755	8855
chr1	9140	9240
chr1	9242	9342
chr1	9388	9488
chr1	9647	9747
chr1	9749	9849
