chr1	24280	28280
chr1	38434	42434
chr1	49577	53577
chr1	76524	80524
chr1	82368	86368
chr1	111778	115778
chr1	118830	122830
chr1	135320	139320
chr1	167376	171376
chr1	171813	175813
chr1	185717	189717
chr1	221613	225613
chr1	239259	243259
chr1	257990	261990
chr1	283323	287323
chr1	304866	308866
chr1	309545	313545
chr1	323976	327976
chr1	340972	344972
chr1	389762	393762
chr1	432941	436941
chr1	461403	465403
chr1	489463	493463
chr1	499059	503059
chr1	521388	525388
chr1	556389	560389
chr1	609240	613240
chr1	616426	620426
chr1	625011	629011
chr1	647292	651292
chr1	669251	673251
chr1	680300	684300
chr1	692518	696518
chr1	705615	709615
chr1	727720	731720
chr1	737841	741841
chr1	761105	765105
chr1	814968	818968
chr1	835473	839473
chr1	863000	867000
chr1	871745	875745
chr1	880214	884214
chr1	887284	891284
chr1	922307	926307
chr1	947779	951779
chr1	959396	963396
chr1	967225	971225
chr1	976519	980519
chr1	983544	987544
chr1	1030710	1034710
chr1	1053187	1057187
chr1	1065683	1069683
chr1	1078337	1082337
chr1	1119415	1123415
chr1	1125610	1129610
chr1	1140243	1144243
chr1	1185320	1189320
chr1	1189648	1193648
chr1	1206013	1210013
chr1	1233064	1237064
chr1	1322859	1326859
chr1	1340652	1344652
chr1	1377117	1381117
chr1	1418871	1422871
chr1	1444807	1448807
chr1	1454968	1458968
chr1	1463426	1467426
chr1	1469817	1473817
chr1	1494745	1498745
chr1	1506825	1510825
chr1	1513969	1517969
chr1	1519350	1523350
chr1	1552276	1556276
chr1	1558593	1562593
chr1	1565858	1569858
chr1	1570096	1574096
chr1	1597261	1601261
chr1	1612287	1616287
chr1	1624265	1628265
chr1	1648448	1652448
chr1	1657640	1661640
chr1	1671142	1675142
chr1	1690104	1694104
chr1	1704912	1708912
chr1	1725245	1729245
chr1	1741577	1745577
chr1	1768415	1772415
chr1	1782544	1786544
chr1	1820820	1824820
chr1	1839323	1843323
chr1	1844021	1848021
chr1	1855382	1859382
chr1	1873986	1877986
chr1	1884576	1888576
chr1	1895573	1899573
chr1	1930172	1934172
chr1	1948154	1952154
chr1	1958367	1962367
chr1	1969635	1973635
chr1	1989883	1993883
chr1	1998106	2002106
chr1	2007815	2011815
chr1	2062842	2066842
chr1	2079762	2083762
chr1	2090612	2094612
chr1	2095614	2099614
chr1	2121012	2125012
chr1	2137497	2141497
chr1	2188010	2192010
chr1	2211595	2215595
chr1	2236935	2240935
chr1	2261671	2265671
chr1	2275784	2279784
chr1	2281749	2285749
chr1	2326603	2330603
chr1	2341572	2345572
chr1	2350923	2354923
chr1	2366243	2370243
chr1	2384447	2388447
chr1	2398683	2402683
chr1	2403368	2407368
chr1	2409622	2413622
chr1	2415060	2419060
chr1	2446588	2450588
chr1	2457425	2461425
chr1	2468101	2472101
chr1	2476088	2480088
chr1	2489717	2493717
chr1	2506517	2510517
chr1	2521244	2525244
chr1	2526622	2530622
chr1	2545957	2549957
chr1	2555920	2559920
chr1	2574086	2578086
chr1	2580230	2584230
chr1	2584276	2588276
chr1	2604654	2608654
chr1	2619552	2623552
chr1	2640634	2644634
chr1	2647104	2651104
chr1	2665989	2669989
chr1	2690825	2694825
chr1	2730554	2734554
chr1	2761910	2765910
chr1	2784183	2788183
chr1	2834223	2838223
chr1	2844517	2848517
chr1	2872947	2876947
chr1	2883339	2887339
chr1	2919605	2923605
chr1	2964984	2968984
chr1	3018365	3022365
chr1	3038088	3042088
chr1	3045705	3049705
chr1	3076654	3080654
chr1	3116460	3120460
chr1	3122238	3126238
chr1	3132603	3136603
chr1	3137261	3141261
chr1	3171867	3175867
chr1	3176203	3180203
chr1	3195610	3199610
chr1	3202202	3206202
chr1	3239605	3243605
chr1	3260416	3264416
chr1	3271727	3275727
chr1	3281014	3285014
chr1	3286012	3290012
chr1	3296568	3300568
chr1	3301023	3305023
chr1	3310334	3314334
chr1	3335895	3339895
chr1	3340818	3344818
chr1	3347748	3351748
chr1	3366346	3370346
chr1	3374970	3378970
chr1	3380663	3384663
chr1	3393324	3397324
chr1	3430690	3434690
chr1	3449100	3453100
chr1	3462487	3466487
chr1	3471887	3475887
chr1	3519024	3523024
chr1	3524816	3528816
chr1	3549515	3553515
chr1	3559974	3563974
chr1	3570653	3574653
chr1	3580197	3584197
chr1	3585823	3589823
chr1	3604984	3608984
chr1	3627103	3631103
chr1	3651295	3655295
chr1	3677334	3681334
chr1	3687165	3691165
chr1	3706799	3710799
chr1	3712992	3716992
chr1	3730294	3734294
chr1	3742695	3746695
chr1	3750137	3754137
chr1	3763853	3767853
chr1	3769127	3773127
chr1	3778292	3782292
chr1	3790263	3794263
chr1	3800838	3804838
chr1	3832860	3836860
chr1	3838721	3842721
chr1	3855083	3859083
chr1	3881331	3885331
chr1	3896840	3900840
chr1	3906318	3910318
chr1	3913098	3917098
chr1	3917712	3921712
chr1	3922744	3926744
chr1	3927185	3931185
chr1	3970291	3974291
chr1	3981888	3985888
chr1	3986335	3990335
chr1	3995359	3999359
chr1	4008742	4012742
chr1	4028823	4032823
chr1	4048199	4052199
chr1	4053546	4057546
chr1	4078468	4082468
chr1	4088150	4092150
chr1	4102748	4106748
chr1	4106967	4110967
chr1	4118767	4122767
chr1	4134632	4138632
chr1	4139187	4143187
chr1	4149888	4153888
chr1	4165682	4169682
chr1	4188202	4192202
chr1	4203295	4207295
chr1	4213642	4217642
chr1	4241751	4245751
chr1	4284207	4288207
chr1	4291480	4295480
chr1	4316881	4320881
chr1	4324339	4328339
chr1	4333546	4337546
chr1	4359034	4363034
chr1	4384109	4388109
chr1	4409337	4413337
chr1	4417537	4421537
chr1	4432729	4436729
chr1	4439624	4443624
chr1	4445128	4449128
chr1	4451296	4455296
chr1	4471953	4475953
chr1	4492181	4496181
chr1	4497974	4501974
chr1	4514604	4518604
chr1	4521605	4525605
chr1	4535073	4539073
chr1	4565715	4569715
chr1	4578216	4582216
chr1	4598297	4602297
chr1	4608882	4612882
chr1	4623064	4627064
chr1	4637869	4641869
chr1	4646439	4650439
chr1	4650488	4654488
chr1	4667128	4671128
chr1	4681214	4685214
chr1	4702000	4706000
chr1	4728736	4732736
chr1	4748924	4752924
chr1	4758436	4762436
chr1	4779958	4783958
chr1	4790433	4794433
chr1	4805093	4809093
chr1	4826956	4830956
chr1	4831711	4835711
chr1	4855477	4859477
chr1	4863251	4867251
chr1	4867991	4871991
chr1	4897616	4901616
chr1	4930237	4934237
chr1	4943408	4947408
chr1	4949611	4953611
chr1	4958246	4962246
chr1	5000313	5004313
chr1	5004847	5008847
chr1	5014697	5018697
chr1	5026878	5030878
chr1	5041057	5045057
chr1	5055193	5059193
chr1	5074373	5078373
chr1	5103826	5107826
chr1	5127665	5131665
chr1	5139077	5143077
chr1	5146896	5150896
chr1	5175839	5179839
chr1	5184927	5188927
chr1	5190812	5194812
chr1	5225003	5229003
chr1	5255538	5259538
chr1	5263631	5267631
chr1	5342519	5346519
chr1	5368248	5372248
chr1	5410307	5414307
chr1	5441593	5445593
chr1	5458238	5462238
chr1	5481114	5485114
chr1	5485604	5489604
chr1	5491553	5495553
chr1	5515728	5519728
chr1	5531253	5535253
chr1	5545906	5549906
chr1	5573020	5577020
chr1	5582957	5586957
chr1	5597772	5601772
chr1	5607952	5611952
chr1	5617397	5621397
chr1	5625545	5629545
chr1	5651790	5655790
chr1	5697416	5701416
chr1	5709695	5713695
chr1	5718544	5722544
chr1	5730300	5734300
chr1	5750788	5754788
chr1	5784995	5788995
chr1	5791264	5795264
chr1	5800999	5804999
chr1	5816192	5820192
chr1	5822138	5826138
chr1	5827793	5831793
chr1	5848982	5852982
chr1	5879834	5883834
chr1	5891984	5895984
chr1	5905479	5909479
chr1	5910095	5914095
chr1	5921246	5925246
chr1	5954684	5958684
chr1	5972556	5976556
chr1	5998077	6002077
chr1	6023489	6027489
chr1	6045897	6049897
chr1	6061317	6065317
chr1	6082301	6086301
chr1	6122591	6126591
chr1	6138183	6142183
chr1	6144737	6148737
chr1	6155338	6159338
chr1	6210153	6214153
chr1	6227006	6231006
chr1	6238409	6242409
chr1	6255875	6259875
chr1	6271988	6275988
chr1	6288654	6292654
chr1	6335934	6339934
chr1	6354897	6358897
chr1	6401190	6405190
chr1	6453035	6457035
chr1	6495419	6499419
chr1	6541462	6545462
chr1	6646104	6650104
chr1	6662421	6666421
chr1	6671482	6675482
chr1	6706014	6710014
chr1	6732200	6736200
chr1	6755565	6759565
chr1	6777299	6781299
chr1	6792048	6796048
chr1	6818761	6822761
chr1	6848131	6852131
chr1	6887853	6891853
chr1	6894712	6898712
chr1	6903382	6907382
chr1	6915639	6919639
chr1	6944413	6948413
chr1	6962399	6966399
chr1	6967117	6971117
chr1	6979966	6983966
chr1	6986766	6990766
chr1	6997367	7001367
chr1	7005695	7009695
chr1	7016175	7020175
chr1	7030815	7034815
chr1	7047006	7051006
chr1	7069946	7073946
chr1	7085538	7089538
chr1	7090626	7094626
chr1	7118498	7122498
chr1	7126025	7130025
chr1	7146049	7150049
chr1	7204414	7208414
chr1	7242130	7246130
chr1	7261599	7265599
chr1	7297358	7301358
chr1	7305473	7309473
chr1	7319390	7323390
chr1	7330472	7334472
chr1	7340207	7344207
chr1	7352090	7356090
chr1	7364762	7368762
chr1	7383076	7387076
chr1	7407008	7411008
chr1	7427417	7431417
chr1	7436024	7440024
chr1	7473533	7477533
chr1	7511042	7515042
chr1	7519466	7523466
chr1	7549515	7553515
chr1	7580824	7584824
chr1	7591228	7595228
chr1	7642456	7646456
chr1	7652340	7656340
chr1	7660683	7664683
chr1	7726484	7730484
chr1	7742902	7746902
chr1	7787484	7791484
chr1	7807240	7811240
chr1	7835227	7839227
chr1	7857255	7861255
chr1	7917095	7921095
chr1	7953741	7957741
chr1	8028061	8032061
chr1	8035872	8039872
chr1	8068831	8072831
chr1	8084272	8088272
chr1	8091797	8095797
chr1	8165404	8169404
chr1	8188799	8192799
chr1	8197962	8201962
chr1	8218172	8222172
chr1	8238987	8242987
chr1	8259967	8263967
chr1	8272893	8276893
chr1	8303380	8307380
chr1	8321056	8325056
chr1	8361976	8365976
chr1	8382367	8386367
chr1	8398922	8402922
chr1	8408125	8412125
chr1	8431741	8435741
chr1	8442056	8446056
chr1	8454568	8458568
chr1	8464834	8468834
chr1	8488857	8492857
chr1	8501566	8505566
chr1	8529455	8533455
chr1	8542924	8546924
chr1	8559957	8563957
chr1	8589847	8593847
chr1	8608180	8612180
chr1	8615459	8619459
chr1	8621579	8625579
chr1	8642995	8646995
chr1	8666079	8670079
chr1	8713284	8717284
chr1	8731726	8735726
chr1	8765060	8769060
chr1	8770785	8774785
chr1	8855460	8859460
chr1	8878640	8882640
chr1	8918872	8922872
chr1	8929485	8933485
chr1	8933714	8937714
chr1	8956407	8960407
chr1	8964237	8968237
chr1	8972664	8976664
chr1	8977829	8981829
chr1	8982452	8986452
chr1	8999891	9003891
chr1	9010199	9014199
chr1	9035940	9039940
chr1	9046308	9050308
chr1	9086684	9090684
chr1	9099029	9103029
chr1	9107135	9111135
chr1	9133513	9137513
chr1	9164041	9168041
chr1	9169256	9173256
chr1	9176258	9180258
chr1	9197325	9201325
chr1	9259299	9263299
chr1	9268229	9272229
chr1	9284532	9288532
chr1	9290766	9294766
chr1	9326192	9330192
chr1	9346150	9350150
chr1	9357247	9361247
chr1	9365773	9369773
chr1	9370431	9374431
chr1	9376439	9380439
chr1	9382887	9386887
chr1	9470742	9474742
chr1	9488545	9492545
chr1	9497949	9501949
chr1	9517479	9521479
chr1	9557060	9561060
chr1	9562439	9566439
chr1	9577686	9581686
chr1	9584985	9588985
chr1	9596940	9600940
chr1	9609156	9613156
chr1	9628012	9632012
chr1	9640151	9644151
chr1	9647618	9651618
chr1	9652560	9656560
chr1	9770525	9774525
chr1	9787394	9791394
chr1	9800249	9804249
chr1	9808229	9812229
chr1	9826199	9830199
chr1	9830969	9834969
chr1	9839034	9843034
chr1	9844366	9848366
chr1	9863939	9867939
chr1	9900298	9904298
chr1	9915815	9919815
chr1	9925765	9929765
chr1	9931784	9935784
chr1	9944673	9948673
chr1	9948923	9952923
chr1	9960887	9964887
chr1	9974945	9978945
chr1	9983423	9987423
chr1	9990969	9994969
chr1	10007094	10011094
chr1	10053677	10057677
chr1	10060235	10064235
chr1	10069394	10073394
chr1	10080918	10084918
chr1	10086009	10090009
chr1	10110484	10114484
chr1	10118635	10122635
chr1	10123900	10127900
chr1	10133914	10137914
chr1	10147381	10151381
chr1	10189520	10193520
chr1	10217233	10221233
chr1	10231141	10235141
chr1	10252145	10256145
chr1	10264485	10268485
chr1	10283410	10287410
chr1	10314535	10318535
chr1	10319976	10323976
chr1	10333143	10337143
chr1	10342670	10346670
chr1	10369209	10373209
chr1	10386718	10390718
chr1	10418844	10422844
chr1	10480312	10484312
chr1	10493665	10497665
chr1	10500600	10504600
chr1	10527533	10531533
chr1	10599370	10603370
chr1	10619816	10623816
chr1	10625079	10629079
chr1	10645883	10649883
chr1	10652778	10656778
chr1	10658994	10662994
chr1	10670144	10674144
chr1	10689346	10693346
chr1	10704667	10708667
chr1	10736865	10740865
chr1	10747838	10751838
chr1	10770224	10774224
chr1	10830553	10834553
